ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка,label
417674,2024-03-11 16:50:34,user,из рф всё работает только через VPN,2024-03-11 18:39:33,,Обсуждение кода
417674,2024-03-11 16:50:34,user,"Не ну смотреть можно, прост опопутно всего делайте тоже самое что в видосе)",2024-03-11 18:39:35,,Вопросы о ходе обучения
417674,2024-03-11 16:50:34,user,"как использовать чат гпт, есть разные сайты?; 2024-03-11T18:39:55.373Z",2024-03-11 18:39:55,,Недопонимание
417674,2024-03-11 16:50:34,user,У факториала есть предельно число?; 2024-03-11T18:39:57.544Z,2024-03-11 18:39:57,,Технические вопросы
417674,2024-03-11 16:50:34,user,"и сдавать скриншотом, да?",2024-03-11 18:40:05,,Вопросы о ходе обучения
417674,2024-03-11 16:50:34,user,Посоветуйте литературу для изучения,2024-03-11 18:40:09,,Технические вопросы
417674,2024-03-11 16:50:34,user,rfr ddtcnb ghtltkmyjt xbckj&,2024-03-11 18:40:10,,Флуд
417674,2024-03-11 16:50:34,user,блииин)),2024-03-11 18:40:14,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,как определить предельное число?; 2024-03-11T18:40:26.613Z,2024-03-11 18:40:26,,Вопросы о ходе обучения
417674,2024-03-11 16:50:34,user,"зачем числам предел, нет такого",2024-03-11 18:40:51,,Недопонимание
417674,2024-03-11 16:50:34,user,"Пока трудно и не все понятно, но буду стараться)",2024-03-11 18:40:55,,Понимание
417674,2024-03-11 16:50:34,user,я немного ушла в изучение синтаксис свифта и поэтому чуть надо все таки остановиться потому что блок схема это был тупик ((,2024-03-11 18:41:09,,Технические вопросы
417674,2024-03-11 16:50:34,user,без впн работает с подменой днс,2024-03-11 18:41:15,,Технические проблемы
417674,2024-03-11 16:50:34,user,можно мне как то открыть курсы про основы программирования на питоне?,2024-03-11 18:41:21,,Недопонимание
417674,2024-03-11 16:50:34,user,"YandexGPT бестолковый, но более менее",2024-03-11 18:41:21,,Обсуждение кода
417674,2024-03-11 16:50:34,user,А домашнее  задания будет в разделе Задания ?; 2024-03-11T18:41:23.024Z,2024-03-11 18:41:23,,Технические вопросы
417674,2024-03-11 16:50:34,user,я просто действующий программист и знаю тут все); 2024-03-11T18:41:39.957Z,2024-03-11 18:41:39,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,https://chat-gpt.org/,2024-03-11 18:41:40,,Полезные ссылки
417674,2024-03-11 16:50:34,user,этот?,2024-03-11 18:41:43,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,копайлот от майкрософт лучше гпт3.5,2024-03-11 18:41:44,,Флуд
417674,2024-03-11 16:50:34,user,вот https://chat.openai.com/; 2024-03-11T18:41:52.818Z,2024-03-11 18:41:52,,Полезные ссылки
417674,2024-03-11 16:50:34,user,он платный,2024-03-11 18:41:53,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,"да , этот",2024-03-11 18:41:58,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,копилот,2024-03-11 18:42:00,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,https://chat.openai.com/,2024-03-11 18:42:04,,Полезные ссылки
417674,2024-03-11 16:50:34,user,бесплатный,2024-03-11 18:42:05,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,платный ГПТ4.0; 2024-03-11T18:42:20.139Z,2024-03-11 18:42:20,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,"Иван, этот через впн да?",2024-03-11 18:42:22,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,а для чего они вообще нужны?,2024-03-11 18:42:25,,Вопросы о ходе обучения
417674,2024-03-11 16:50:34,user,"Спасибо вам большое за семинар, хорошего вечера!); 2024-03-11T18:42:26.538Z",2024-03-11 18:42:26,,Комплименты
417674,2024-03-11 16:50:34,user,спасибо; 2024-03-11T18:42:32.750Z,2024-03-11 18:42:32,,Комплименты
417674,2024-03-11 16:50:34,user,"По поводу языка типичный вопрос, стоит ли углубляться в один или пока прост опо верхам хватать?; 2024-03-11T18:42:34.184Z",2024-03-11 18:42:34,,Недопонимание
417674,2024-03-11 16:50:34,user,https://gpt-chatbot.ru/ он без vpn; 2024-03-11T18:42:36.214Z,2024-03-11 18:42:36,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,"спасибо большое, было круто!!!; 2024-03-11T18:42:37.963Z",2024-03-11 18:42:37,,Комплименты
417674,2024-03-11 16:50:34,user,Спасибо; 2024-03-11T18:42:40.519Z,2024-03-11 18:42:40,,Комплименты
417674,2024-03-11 16:50:34,user,Все спасибо за урок; 2024-03-11T18:42:41.917Z,2024-03-11 18:42:41,,Комплименты
417674,2024-03-11 16:50:34,user,Спасибо!; 2024-03-11T18:42:42.543Z,2024-03-11 18:42:42,,Комплименты
417674,2024-03-11 16:50:34,user,"Спасибо за урок, крутой учитель, крутые усы !; 2024-03-11T18:42:46.996Z",2024-03-11 18:42:46,,Комплименты
417674,2024-03-11 16:50:34,user,Спасибо огромное!  До встречи!; 2024-03-11T18:42:48.911Z,2024-03-11 18:42:48,,Комплименты
417674,2024-03-11 16:50:34,user,Спасибо!; 2024-03-11T18:42:52.996Z,2024-03-11 18:42:52,,Комплименты
417674,2024-03-11 16:50:34,user,Спасибо за урок; 2024-03-11T18:43:02.463Z,2024-03-11 18:43:02,,Комплименты
417674,2024-03-11 16:50:34,user,это след семинар,2024-03-11 18:43:05,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,антиреклама Гилет); 2024-03-11T18:43:09.838Z,2024-03-11 18:43:09,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,Спасибо; 2024-03-11T18:43:13.424Z,2024-03-11 18:43:13,,Комплименты
417674,2024-03-11 16:50:34,user,спасибоооооооо,2024-03-11 18:43:14,,Комплименты
417674,2024-03-11 16:50:34,user,Усы ТОП; 2024-03-11T18:43:15.259Z,2024-03-11 18:43:15,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,пока; 2024-03-11T18:43:17.786Z,2024-03-11 18:43:17,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,Спасибо!; 2024-03-11T18:43:20.158Z,2024-03-11 18:43:20,,Комплименты
417674,2024-03-11 16:50:34,user,до свидания; 2024-03-11T18:43:21.503Z,2024-03-11 18:43:21,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,покеда всем; 2024-03-11T18:43:21.290Z,2024-03-11 18:43:21,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,всеммпока; 2024-03-11T18:43:22.978Z,2024-03-11 18:43:22,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,до свидания; 2024-03-11T18:43:22.070Z,2024-03-11 18:43:22,,Неформальные нейтральные сообщения
417674,2024-03-11 16:50:34,user,"Спасибо! Много информации, мало времени - но это лично для меня. ))); 2024-03-11T18:43:24.039Z",2024-03-11 18:43:24,,Комплименты
417674,2024-03-11 16:50:34,user,УСЫЫЫ))); 2024-03-11T18:43:24.770Z,2024-03-11 18:43:24,,Неформальные нейтральные сообщения
